Index,Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Header.Length.1,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label,L7Protocol,ProtocolName
70,192.168.72.43-10.200.7.7-56000-3128-6,192.168.72.43,56000,10.200.7.7,3128,6,26/04/201711:11:18,347402,43,0,10010,0.0,534,0,232.790697674419,247.91497756667005,0,0,0.0,0.0,28813.881324805297,123.77591378288,8271.47619047619,14363.289211988502,46704.0,0,347402.0,8271.47619047619,14363.289211988502,46704.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,884,0,123.77591378288,0.0,0,534,227.5,247.515890962721,61264.11627906981,0,0,0,1,0,0,0,0,0,232.790697674419,232.790697674419,0.0,884,0,0,0,0,0,0,43,10010,0,0,8192,-1,41,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,131,HTTP_PROXY
71,172.19.1.64-10.200.7.8-49863-3128-6,172.19.1.64,49863,10.200.7.8,3128,6,26/04/201711:11:18,192268,123,376,1194,684258.0,792,0,9.70731707317073,71.1777654206978,5840,0,1819.83510638298,826.1970770166901,3565086.23379866,2595.33567728379,386.080321285141,832.0647716854598,12018.0,0,192268.0,1575.9672131147502,1807.2297732888298,15772.0,0.0,189104.0,504.277333333333,1111.04492075195,12018.0,0.0,0,0,0,0,3192,7556,639.732040693199,1955.60363659059,0,5840,1370.904,1061.39500729324,1126559.36150701,0,0,0,1,0,0,0,0,3,1373.65130260521,9.70731707317073,1819.83510638298,3192,0,0,0,0,0,0,123,1194,376,684258,8192,506,68,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,131,HTTP_PROXY
72,192.168.180.37-10.200.7.9-1982-3128-6,192.168.180.37,1982,10.200.7.9,3128,6,26/04/201711:11:17,606743,14,66,2214,47866.0,1448,0,158.142857142857,380.99886071763,5792,0,725.242424242424,1374.51703473907,82539.0651396061,131.851541756559,7680.2911392405,38254.3191203669,306645.0,0,606743.0,46672.5384615385,88258.5179209495,306645.0,48.0,606699.0,9333.83076923077,42125.8524337228,307287.0,0.0,0,0,0,0,460,2152,23.0740198073979,108.777521949161,0,5792,618.271604938272,1268.82293891175,1609911.65030864,0,0,0,1,0,0,0,0,4,626.0,158.142857142857,725.242424242424,460,0,0,0,0,0,0,14,2214,66,47866,65535,215,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,130,HTTP_CONNECT
73,192.168.180.37-10.200.7.9-1982-3128-6,10.200.7.9,3128,192.168.180.37,1982,6,26/04/201711:11:18,86,5,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,58139.534883720895,21.5,37.2424488990721,77.0,0,86.0,21.5,37.2424488990721,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,0,58139.534883720895,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,215,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
74,207.244.80.182-10.200.7.199-443-46622-6,10.200.7.199,46622,207.244.80.182,443,6,26/04/201711:11:18,299053,16,8,2070,14759.0,1448,0,129.375,358.529194534188,5792,0,1844.875,2163.40752633432,56274.3058922666,80.253333021237,13002.3043478261,29969.0887831791,93683.0,0,299053.0,19936.866666666698,36956.4006767563,98590.0,0.0,200481.0,28640.1428571429,46285.0536365991,97779.0,31.0,0,0,0,0,340,168,53.502222014158,26.751111007079,0,5792,673.16,1455.7097261015601,2119090.80666667,0,0,0,1,0,0,0,0,0,701.208333333333,129.375,1844.875,340,0,0,0,0,0,0,16,2070,8,14759,5840,282,15,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,91,SSL
75,192.168.180.37-10.200.7.9-1982-3128-6,10.200.7.9,3128,192.168.180.37,1982,6,26/04/201711:11:18,1,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,215,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
76,192.168.180.37-10.200.7.9-1982-3128-6,10.200.7.9,3128,192.168.180.37,1982,6,26/04/201711:11:18,1,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,215,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
77,192.168.72.43-10.200.7.7-56007-3128-6,192.168.72.43,56007,10.200.7.7,3128,6,26/04/201711:11:18,269695,35,0,6925,0.0,534,0,197.85714285714297,239.907597758355,0,0,0.0,0.0,25677.153821909902,129.776228702794,7932.2058823529405,13276.311565134,45670.0,0,269695.0,7932.2058823529405,13276.311565134,45670.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,724,0,129.776228702794,0.0,0,534,192.361111111111,238.74387385142998,56998.6373015873,0,0,0,1,0,0,0,0,0,197.85714285714297,197.85714285714297,0.0,724,0,0,0,0,0,0,35,6925,0,0,8192,-1,33,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,131,HTTP_PROXY
78,10.200.7.195-104.91.156.236-37458-80-6,10.200.7.195,37458,104.91.156.236,80,6,26/04/201711:11:18,37651,3,3,169,0.0,169,0,56.3333333333333,97.57219549304679,0,0,0.0,0.0,4488.59260046214,159.358317176171,7530.2,16381.246097290601,36833.0,16,448.0,224.0,21.213203435596398,239.0,209.0,37428.0,18714.0,25624.1355366381,36833.0,595.0,0,0,0,0,104,104,79.6791585880853,79.6791585880853,0,169,24.142857142857103,63.8759959385594,4080.14285714286,0,0,0,1,0,0,0,0,1,28.1666666666667,56.3333333333333,0.0,104,0,0,0,0,0,0,3,169,3,0,14600,804,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
79,179.1.4.231-10.200.7.217-443-56687-6,179.1.4.231,443,10.200.7.217,56687,6,26/04/201711:11:18,1017,2,5,126,0.0,63,63,63.0,0.0,0,0,0.0,0.0,123893.805309735,6882.98918387414,169.5,293.49531512445,725.0,0,1.0,1.0,0.0,1.0,1.0,738.0,184.5,360.385441807333,725.0,0.0,1,0,0,0,64,184,1966.56833824975,4916.42084562439,0,63,23.625,32.6055976789262,1063.125,0,1,0,0,1,0,0,0,2,27.0,63.0,0.0,64,0,0,0,0,0,0,2,126,5,0,252,524,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,91,SSL
80,192.168.72.43-10.200.7.7-56015-3128-6,192.168.72.43,56015,10.200.7.7,3128,6,26/04/201711:11:18,29463,7,0,994,0.0,488,0,142.0,236.37822798782997,0,0,0.0,0.0,33737.229745782795,237.58612497030202,4910.5,11479.0639121838,28335.0,0,29463.0,4910.5,11479.0639121838,28335.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,164,0,237.58612497030202,0.0,0,488,124.25,224.528553704359,50413.0714285714,0,0,0,1,0,0,0,0,0,142.0,142.0,0.0,164,0,0,0,0,0,0,7,994,0,0,8192,-1,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,131,HTTP_PROXY
81,179.1.4.210-10.200.7.217-443-51536-6,179.1.4.210,443,10.200.7.217,51536,6,26/04/201711:11:18,1041,2,5,126,0.0,63,63,63.0,0.0,0,0,0.0,0.0,121037.463976945,6724.30355427474,173.5,350.33112907647796,876.0,0,0.0,0.0,0.0,0.0,0.0,877.0,219.25,437.833587108161,876.0,0.0,1,0,0,0,64,184,1921.2295869356399,4803.0739673391,0,63,23.625,32.6055976789262,1063.125,0,1,0,0,1,0,0,0,2,27.0,63.0,0.0,64,0,0,0,0,0,0,2,126,5,0,252,1000,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,91,SSL
82,10.200.7.195-104.91.156.236-37461-80-6,10.200.7.195,37461,104.91.156.236,80,6,26/04/201711:11:18,37534,3,3,169,0.0,169,0,56.3333333333333,97.57219549304679,0,0,0.0,0.0,4502.58432354665,159.855064741301,7506.8,16290.5273456693,36647.0,1,476.0,238.0,335.168614282424,475.0,1.0,37274.0,18637.0,25469.9862583394,36647.0,627.0,0,0,0,0,104,104,79.9275323706506,79.9275323706506,0,169,24.142857142857103,63.8759959385594,4080.14285714286,0,0,0,1,0,0,0,0,1,28.1666666666667,56.3333333333333,0.0,104,0,0,0,0,0,0,3,169,3,0,14600,804,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
83,192.168.42.31-10.200.7.5-52680-3128-6,192.168.42.31,52680,10.200.7.5,3128,6,26/04/201711:11:18,405528,7,33,669,17153.0,242,0,95.57142857142858,114.309313039748,2920,0,519.787878787879,991.380027965303,43947.643565918996,98.63683888658741,10398.1538461538,31214.3415676516,132145.0,0,405528.0,67588.0,57895.1976143099,137634.0,1654.0,350844.0,10963.875,33475.192306899,132145.0,0.0,0,0,0,0,152,720,17.2614468051528,81.3753920814346,0,2920,434.682926829268,905.014349030566,819050.971951219,0,0,0,1,0,0,0,0,4,445.55,95.57142857142858,519.787878787879,152,0,0,0,0,0,0,7,669,33,17153,8192,279,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,124,YOUTUBE
84,216.58.202.225-10.200.7.195-443-44858-6,10.200.7.195,44858,216.58.202.225,443,6,26/04/201711:11:18,346773,8,3,443,2799.0,242,0,55.375,103.11843052668002,2799,0,933.0,1616.00340346176,9349.055433958241,31.7210394119496,34677.3,53688.739080100495,131344.0,0,346773.0,49539.0,59265.609648429294,132341.0,0.0,138459.0,69229.5,96754.1279765365,137645.0,814.0,0,0,0,0,264,104,23.069846845054304,8.651192566895348,0,2799,270.16666666666697,800.9928876467039,641589.606060606,0,0,0,1,0,0,0,0,0,294.727272727273,55.375,933.0,264,0,0,0,0,0,0,8,443,3,2799,14600,340,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,124,YOUTUBE
85,192.168.42.31-10.200.7.5-52677-3128-6,192.168.42.31,52677,10.200.7.5,3128,6,26/04/201711:11:18,407686,7,30,669,11635.0,242,0,95.57142857142858,114.309313039748,4215,0,387.833333333333,977.832828365813,30180.0895787444,90.7561211324402,11324.6111111111,32320.8989870356,132918.0,0,407686.0,67947.6666666667,58165.7561445449,139821.0,2142.0,360994.0,12448.0689655172,35385.6122698104,132918.0,0.0,0,0,0,0,152,660,17.1700769710022,73.586044161438,0,4215,323.78947368421,876.100486581822,767552.062588905,0,0,0,1,0,0,0,0,4,332.540540540541,95.57142857142858,387.833333333333,152,0,0,0,0,0,0,7,669,30,11635,8192,279,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,124,YOUTUBE
86,192.168.42.31-10.200.7.5-52680-3128-6,10.200.7.5,3128,192.168.42.31,52680,6,26/04/201711:11:18,12,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,1000000.0,166666.666666667,12.0,0.0,12.0,12,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,166666.666666667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,279,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
87,216.58.202.225-10.200.7.195-443-44857-6,216.58.202.225,443,10.200.7.195,44857,6,26/04/201711:11:18,216013,4,5,2836,443.0,1418,0,709.0,818.682681710889,242,0,88.6,122.18346860357201,15179.6419659928,41.6641591015356,27001.625,45858.0167191159,131925.0,39,138934.0,46311.3333333333,79346.2944902491,137932.0,228.0,215889.0,53972.25,55306.6433524641,132966.0,5883.0,0,0,0,0,136,160,18.5174040451269,23.1467550564086,0,1418,327.9,581.686141030252,338358.766666667,0,0,0,1,1,0,0,0,1,364.333333333333,709.0,88.6,136,0,0,0,0,0,0,4,2836,5,443,42408,364,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,124,YOUTUBE
88,192.168.42.31-10.200.7.5-52680-3128-6,10.200.7.5,3128,192.168.42.31,52680,6,26/04/201711:11:18,479,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,25052.1920668058,4175.36534446764,479.0,0.0,479.0,479,479.0,479.0,0.0,479.0,479.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4175.36534446764,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,279,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
89,192.168.42.31-10.200.7.5-52677-3128-6,10.200.7.5,3128,192.168.42.31,52677,6,26/04/201711:11:18,47,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,255319.14893617,42553.1914893617,47.0,0.0,47.0,47,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,42553.1914893617,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,279,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
90,192.168.42.31-10.200.7.5-52677-3128-6,10.200.7.5,3128,192.168.42.31,52677,6,26/04/201711:11:18,97,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,123711.340206186,20618.556701030902,97.0,0.0,97.0,97,97.0,97.0,0.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,20618.556701030902,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,279,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
91,192.168.42.31-10.200.7.5-52681-3128-6,192.168.42.31,52681,10.200.7.5,3128,6,26/04/201711:11:18,407276,7,33,669,12930.0,242,0,95.57142857142858,114.309313039748,2836,0,391.818181818182,723.267475356863,33390.1334721417,98.2134964986888,10442.9743589744,31305.201085011602,133755.0,0,407276.0,67879.3333333333,59120.294812075,143106.0,1139.0,366597.0,11456.15625,34201.1157487394,133755.0,0.0,0,0,0,0,152,720,17.1873618872705,81.0261346114183,0,2836,331.682926829268,660.259359608949,435942.42195122,0,0,0,1,0,0,0,0,4,339.975,95.57142857142858,391.818181818182,152,0,0,0,0,0,0,7,669,33,12930,8192,279,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,124,YOUTUBE
92,216.58.202.225-10.200.7.195-443-44859-6,10.200.7.195,44859,216.58.202.225,443,6,26/04/201711:11:18,348841,8,4,443,4215.0,242,0,55.375,103.11843052668002,2836,0,1053.75,1354.3732560364099,13352.7882330345,34.399626190728696,31712.8181818182,52342.3968859245,133284.0,0,348841.0,49834.4285714286,59589.24500516611,133562.0,0.0,138027.0,46009.0,79125.287664564,137375.0,285.0,0,0,0,0,264,136,22.9330841271525,11.4665420635762,0,2836,358.30769230769204,835.389368759202,697875.397435897,0,0,0,1,0,0,0,0,0,388.166666666667,55.375,1053.75,264,0,0,0,0,0,0,8,443,4,4215,14600,340,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,124,YOUTUBE
93,192.168.42.31-10.200.7.5-52681-3128-6,10.200.7.5,3128,192.168.42.31,52681,6,26/04/201711:11:18,16,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,750000.0,125000.0,16.0,0.0,16.0,16,16.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,125000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,279,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
94,192.168.42.31-10.200.7.5-52681-3128-6,10.200.7.5,3128,192.168.42.31,52681,6,26/04/201711:11:18,44,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,272727.272727273,45454.5454545455,44.0,0.0,44.0,44,44.0,44.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,45454.5454545455,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,279,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
95,192.168.42.31-10.200.7.5-52678-3128-6,192.168.42.31,52678,10.200.7.5,3128,6,26/04/201711:11:18,409589,7,30,669,8761.0,242,0,95.57142857142858,114.309313039748,2799,0,292.033333333333,678.509699741778,23023.079233084904,90.334457224193,11377.472222222199,32772.4494672724,135771.0,0,409589.0,68264.8333333333,60824.4867283454,147370.0,1628.0,376682.0,12989.034482758601,36394.0935528622,135771.0,0.0,0,0,0,0,152,660,17.090302718090598,73.2441545061025,0,2799,248.157894736842,608.755910180124,370583.758179232,0,0,0,1,0,0,0,0,4,254.86486486486498,95.57142857142858,292.033333333333,152,0,0,0,0,0,0,7,669,30,8761,8192,279,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,124,YOUTUBE
96,216.58.202.225-10.200.7.195-443-44855-6,10.200.7.195,44855,216.58.202.225,443,6,26/04/201711:11:18,350822,7,3,443,1418.0,242,0,63.28571428571429,108.727050123561,1418,0,472.666666666667,818.682681710889,5304.68442686034,28.5044837552947,38980.222222222204,56792.466456339505,135347.0,130,350822.0,58470.3333333333,61841.0060515405,135636.0,319.0,139583.0,69791.5,98475.2258819445,139424.0,159.0,0,0,0,0,232,104,19.9531386287063,8.55134512658841,0,1418,169.18181818181802,423.655713565111,179484.16363636398,0,0,0,1,0,0,0,0,0,186.1,63.28571428571429,472.666666666667,232,0,0,0,0,0,0,7,443,3,1418,14600,340,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,124,YOUTUBE
97,192.168.42.31-10.200.7.5-52678-3128-6,10.200.7.5,3128,192.168.42.31,52678,6,26/04/201711:11:18,20,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,600000.0,100000.0,20.0,0.0,20.0,20,20.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,100000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,279,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
98,192.168.42.31-10.200.7.5-52678-3128-6,10.200.7.5,3128,192.168.42.31,52678,6,26/04/201711:11:18,28,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,428571.428571429,71428.57142857139,28.0,0.0,28.0,28,28.0,28.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,71428.57142857139,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,279,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
99,10.200.7.195-104.91.156.236-37465-80-6,10.200.7.195,37465,104.91.156.236,80,6,26/04/201711:11:18,41700,3,3,169,0.0,169,0,56.3333333333333,97.57219549304679,0,0,0.0,0.0,4052.7577937649894,143.884892086331,8340.0,18299.6076870517,41075.0,31,367.0,183.5,215.667568261897,336.0,31.0,41510.0,20755.0,28736.819587421298,41075.0,435.0,0,0,0,0,104,104,71.9424460431655,71.9424460431655,0,169,24.142857142857103,63.8759959385594,4080.14285714286,0,0,0,1,0,0,0,0,1,28.1666666666667,56.3333333333333,0.0,104,0,0,0,0,0,0,3,169,3,0,14600,804,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
100,157.240.0.22-10.200.7.217-443-53809-6,10.200.7.217,53809,157.240.0.22,443,6,26/04/201711:11:18,1,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,457,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,119,FACEBOOK
